54242 | MH OTROS DIAGNÓSTICOS DE APARATO CIRCULATORIO W/CC
54243 | MH OTROS DIAGNÓSTICOS DE APARATO CIRCULATORIO W/MCC
61101 | PH PROCEDIMIENTOS SOBRE INTESTINO DELGADO O GRUESO NO COMPLEJOS
61102 | PH PROCEDIMIENTOS SOBRE INTESTINO DELGADO O GRUESO NO COMPLEJOS W/CC
61103 | PH PROCEDIMIENTOS SOBRE INTESTINO DELGADO O GRUESO NO COMPLEJOS W/MCC
61111 | PH LISIS DE ADHERENCIAS PERITONEALES
61112 | PH LISIS DE ADHERENCIAS PERITONEALES W/CC
61113 | PH LISIS DE ADHERENCIAS PERITONEALES W/MCC
61121 | PH PROCEDIMIENTOS SOBRE HERNIA EXCEPTO INGUINAL Y FEMORAL
61122 | PH PROCEDIMIENTOS SOBRE HERNIA EXCEPTO INGUINAL Y FEMORAL W/CC
61123 | PH PROCEDIMIENTOS SOBRE HERNIA EXCEPTO INGUINAL Y FEMORAL W/MCC
61131 | PH PROCEDIMIENTOS SOBRE APÉNDICE
61132 | PH PROCEDIMIENTOS SOBRE APÉNDICE W/CC
61133 | PH PROCEDIMIENTOS SOBRE APÉNDICE W/MCC
61141 | PH PROCEDIMIENTOS SOBRE HERNIA INGUINAL Y FEMORAL
61142 | PH PROCEDIMIENTOS SOBRE HERNIA INGUINAL Y FEMORAL W/CC
61143 | PH PROCEDIMIENTOS SOBRE HERNIA INGUINAL Y FEMORAL W/MCC
61201 | PH PROCEDIMIENTOS COMPLEJOS DEL TRACTO DIGESTIVO
61202 | PH PROCEDIMIENTOS COMPLEJOS DEL TRACTO DIGESTIVO W/CC
61203 | PH PROCEDIMIENTOS COMPLEJOS DEL TRACTO DIGESTIVO W/MCC
61301 | PH PROCEDIMIENTOS SOBRE ESTÓMAGO, ESÓFAGO Y DUODENO NO COMPLEJOS
61302 | PH PROCEDIMIENTOS SOBRE ESTÓMAGO, ESÓFAGO Y DUODENO NO COMPLEJOS W/CC
61303 | PH PROCEDIMIENTOS SOBRE ESTÓMAGO, ESÓFAGO Y DUODENO NO COMPLEJOS W/MCC
61401 | PH OTROS PROCEDIMIENTOS SOBRE APARATO DIGESTIVO
61402 | PH OTROS PROCEDIMIENTOS SOBRE APARATO DIGESTIVO W/CC
61403 | PH OTROS PROCEDIMIENTOS SOBRE APARATO DIGESTIVO W/MCC
61501 | PH PROCEDIMIENTOS SOBRE ANO
61502 | PH PROCEDIMIENTOS SOBRE ANO W/CC
61503 | PH PROCEDIMIENTOS SOBRE ANO W/MCC
62100 | PA PROCEDIMIENTOS SOBRE INTESTINO DELGADO O GRUESO NO COMPLEJOS
62110 | PA LISIS DE ADHERENCIAS PERITONEALES
62120 | PA PROCEDIMIENTOS SOBRE HERNIA EXCEPTO INGUINAL Y FEMORAL
62130 | PA PROCEDIMIENTOS SOBRE APÉNDICE
62140 | PA PROCEDIMIENTOS SOBRE HERNIA INGUINAL Y FEMORAL
62210 | PA PROCEDIMIENTOS SOBRE INTESTINO DELGADO O GRUESO COMPLEJOS
62220 | PA PROCEDIMIENTOS SOBRE TRACTO GASTROINTESTINAL SUPERIOR COMPLEJOS
62310 | PA PROCEDIMIENTOS SOBRE TRACTO GASTROINTESTINAL SUPERIOR MODERADAMENTE COMPLEJOS
62320 | PA OTROS PROCEDIMIENTOS SOBRE TRACTO GASTROINTESTINAL SUPERIOR
62410 | PA LAPAROSCOPIA
62420 | PA OTROS PROCEDIMIENTOS GASTROINTESTINALES Y DE LAPAROTOMÍA
62510 | PA PROCEDIMIENTOS SOBRE HEMORROIDES
62520 | PA PROCEDIMIENTOS SOBRE ANO Y RECTO MODERADAMENTE COMPLEJOS
62530 | PA PROCEDIMIENTOS SOBRE ANO Y RECTO NO COMPLEJOS
63100 | PA OTROS PROCEDIMIENTOS GASTROINTESTINALES NO COMPLEJOS
63110 | PA PROCEDIMIENTOS SOBRE ANO Y RECTO NO COMPLEJOS
63120 | PA ANOSCOPIA COMPLEJA Y SIGMOIDOSCOPIA
63130 | PA COLONOSCOPIA
63140 | PA ENDOSCOPIA DE TRACTO GASTROINTESTINAL SUPERIOR COMPLEJA
63150 | PA ENDOSCOPIA DE TRACTO GASTROINTESTINAL SUPERIOR NO COMPLEJA
63160 | PA OTROS PROCEDIMIENTOS GASTROINTESTINALES
64101 | MH NEOPLASIAS DIGESTIVAS
64102 | MH NEOPLASIAS DIGESTIVAS W/CC
64103 | MH NEOPLASIAS DIGESTIVAS W/MCC
64111 | MH GASTRITIS Y ÚLCERA PÉPTICA
64112 | MH GASTRITIS Y ÚLCERA PÉPTICA W/CC
64113 | MH GASTRITIS Y ÚLCERA PÉPTICA W/MCC
64121 | MH ENFERMEDADES ESOFÁGICAS
64122 | MH ENFERMEDADES ESOFÁGICAS W/CC
64123 | MH ENFERMEDADES ESOFÁGICAS W/MCC
64131 | MH DIVERTICULITIS, DIVERTICULOSIS Y ENFERMEDAD INFLAMATORIA INTESTINAL
64132 | MH DIVERTICULITIS, DIVERTICULOSIS Y ENFERMEDAD INFLAMATORIA INTESTINAL W/CC
64133 | MH DIVERTICULITIS, DIVERTICULOSIS Y ENFERMEDAD INFLAMATORIA INTESTINAL W/MCC
64141 | MH INSUFICIENCIA VASCULAR GASTROINTESTINAL
64142 | MH INSUFICIENCIA VASCULAR GASTROINTESTINAL W/CC
64143 | MH INSUFICIENCIA VASCULAR GASTROINTESTINAL W/MCC
64151 | MH OBSTRUCCIÓN GASTROINTESTINAL
64152 | MH OBSTRUCCIÓN GASTROINTESTINAL W/CC
64153 | MH OBSTRUCCIÓN GASTROINTESTINAL W/MCC
64161 | MH INFECCIONES GASTROINTESTINALES MAYORES
64162 | MH INFECCIONES GASTROINTESTINALES MAYORES W/CC
64163 | MH INFECCIONES GASTROINTESTINALES MAYORES W/MCC
64171 | MH DOLOR ABDOMINAL Y OTRAS GASTROENTERITIS
64172 | MH DOLOR ABDOMINAL Y OTRAS GASTROENTERITIS W/CC
64173 | MH DOLOR ABDOMINAL Y OTRAS GASTROENTERITIS W/MCC
64181 | MH OTROS DIAGNÓSTICOS SOBRE APARATO DIGESTIVO
64182 | MH OTROS DIAGNÓSTICOS SOBRE APARATO DIGESTIVO W/CC
64183 | MH OTROS DIAGNÓSTICOS SOBRE APARATO DIGESTIVO W/MCC
71011 | PH TRASPLANTE HEPÁTICO
71012 | PH TRASPLANTE HEPÁTICO W/CC
71013 | PH TRASPLANTE HEPÁTICO W/MCC
71101 | PH PROCEDIMIENTOS SOBRE PÁNCREAS E HÍGADO
71102 | PH PROCEDIMIENTOS SOBRE PÁNCREAS E HÍGADO W/CC
71103 | PH PROCEDIMIENTOS SOBRE PÁNCREAS E HÍGADO W/MCC
71111 | PH PROCEDIMIENTOS COMPLEJOS SOBRE SISTEMA BILIAR
71112 | PH PROCEDIMIENTOS COMPLEJOS SOBRE SISTEMA BILIAR W/CC
71113 | PH PROCEDIMIENTOS COMPLEJOS SOBRE SISTEMA BILIAR W/MCC
71121 | PH COLECISTECTOMÍA EXCEPTO LAPAROSCÓPICA
71122 | PH COLECISTECTOMÍA EXCEPTO LAPAROSCÓPICA W/CC
71123 | PH COLECISTECTOMÍA EXCEPTO LAPAROSCÓPICA W/MCC
71131 | PH OTROS PROCEDIMIENTOS HEPATOBILIARES Y SOBRE PÁNCREAS
71132 | PH OTROS PROCEDIMIENTOS HEPATOBILIARES Y SOBRE PÁNCREAS W/CC
71133 | PH OTROS PROCEDIMIENTOS HEPATOBILIARES Y SOBRE PÁNCREAS W/MCC
71141 | PH COLECISTECTOMÍA LAPAROSCÓPICA
71142 | PH COLECISTECTOMÍA LAPAROSCÓPICA W/CC
71143 | PH COLECISTECTOMÍA LAPAROSCÓPICA W/MCC
72100 | PA PROCEDIMIENTOS SOBRE PÁNCREAS E HÍGADO
72110 | PA PROCEDIMIENTOS COMPLEJOS SOBRE SISTEMA BILIAR
72120 | PA COLECISTECTOMÍA EXCEPTO LAPAROSCÓPICA
72130 | PA OTROS PROCEDIMIENTOS HEPATOBILIARES Y SOBRE PÁNCREAS
72140 | PA COLECISTECTOMÍA LAPAROSCÓPICA
73100 | PA PROCEDIMIENTOS PERCUTÁNEOS SOBRE SISTEMA BILIAR E HÍGADO
73110 | PA PROCEDIMIENTOS ENDOSCÓPICOS SOBRE SISTEMA BILIAR
73120 | PA OTROS PROCEDIMIENTOS SOBRE PÁNCREAS Y SISTEMA HEPATOBILIAR
74101 | MH HEPATITIS ALCOHÓLICA Y CIRROSIS
74102 | MH HEPATITIS ALCOHÓLICA Y CIRROSIS W/CC
74103 | MH HEPATITIS ALCOHÓLICA Y CIRROSIS W/MCC
74111 | MH NEOPLASIAS DE PÁNCREAS Y SISTEMA HEPATOBILIAR
74112 | MH NEOPLASIAS DE PÁNCREAS Y SISTEMA HEPATOBILIAR W/CC
74113 | MH NEOPLASIAS DE PÁNCREAS Y SISTEMA HEPATOBILIAR W/MCC
74121 | MH ENFERMEDADES DE PÁNCREAS EXCEPTO NEOPLASIAS
74122 | MH ENFERMEDADES DE PÁNCREAS EXCEPTO NEOPLASIAS W/CC
74123 | MH ENFERMEDADES DE PÁNCREAS EXCEPTO NEOPLASIAS W/MCC
74131 | MH ENFERMEDADES HEPÁTICAS EXCEPTO NEOPLASIAS, CIRROSIS O HEPATITIS ALCOHÓLICA
74132 | MH ENFERMEDADES HEPÁTICAS EXCEPTO NEOPLASIAS, CIRROSIS O HEPATITIS ALCOHÓLICA W/CC
74133 | MH ENFERMEDADES HEPÁTICAS EXCEPTO NEOPLASIAS, CIRROSIS O HEPATITIS ALCOHÓLICA W/MCC
74141 | MH OTRAS ENFERMEDADES DEL SISTEMA BILIAR
74142 | MH OTRAS ENFERMEDADES DEL SISTEMA BILIAR W/CC
74143 | MH OTRAS ENFERMEDADES DEL SISTEMA BILIAR W/MCC
81011 | PH PROCEDIMIENTOS BILATERALES Y MÚLTIPLES DE ARTICULACIÓN MAYOR DE MIEMBRO INFERIOR
81012 | PH PROCEDIMIENTOS BILATERALES Y MÚLTIPLES DE ARTICULACIÓN MAYOR DE MIEMBRO INFERIOR W/CC
81013 | PH PROCEDIMIENTOS BILATERALES Y MÚLTIPLES DE ARTICULACIÓN MAYOR DE MIEMBRO INFERIOR W/MCC
81021 | PH AMPUTACIÓN
81022 | PH AMPUTACIÓN W/CC
81023 | PH AMPUTACIÓN W/MCC
81041 | PH PROCEDIMIENTOS SOBRE ARTICULACIÓN MAYOR O DE REIMPLANTE DE EXTREMIDAD INFERIOR
81042 | PH PROCEDIMIENTOS SOBRE ARTICULACIÓN MAYOR O DE REIMPLANTE DE EXTREMIDAD INFERIOR W/CC
81043 | PH PROCEDIMIENTOS SOBRE ARTICULACIÓN MAYOR O DE REIMPLANTE DE EXTREMIDAD INFERIOR W/MCC
81051 | PH PROCEDIMIENTOS SOBRE ARTICULACIÓN MAYOR O DE REIMPLANTE DE EXTREMIDAD SUPERIOR
81052 | PH PROCEDIMIENTOS SOBRE ARTICULACIÓN MAYOR O DE REIMPLANTE DE EXTREMIDAD SUPERIOR W/CC
81053 | PH PROCEDIMIENTOS SOBRE ARTICULACIÓN MAYOR O DE REIMPLANTE DE EXTREMIDAD SUPERIOR W/MCC
81061 | PH PROCEDIMIENTOS DE FUSIÓN ESPINAL POR DESVIACIÓN DE COLUMNA
81062 | PH PROCEDIMIENTOS DE FUSIÓN ESPINAL POR DESVIACIÓN DE COLUMNA W/CC
81063 | PH PROCEDIMIENTOS DE FUSIÓN ESPINAL POR DESVIACIÓN DE COLUMNA W/MCC
81071 | PH PROCEDIMIENTOS DE FUSIÓN ESPINAL EXCEPTO POR DESVIACIÓN DE COLUMNA
81072 | PH PROCEDIMIENTOS DE FUSIÓN ESPINAL EXCEPTO POR DESVIACIÓN DE COLUMNA W/CC
81073 | PH PROCEDIMIENTOS DE FUSIÓN ESPINAL EXCEPTO POR DESVIACIÓN DE COLUMNA W/MCC
81101 | PH PROCEDIMIENTOS DE RECONSTRUCCIÓN DE HUESOS FACIALES Y DE CRÁNEO
81102 | PH PROCEDIMIENTOS DE RECONSTRUCCIÓN DE HUESOS FACIALES Y DE CRÁNEO W/CC
81103 | PH PROCEDIMIENTOS DE RECONSTRUCCIÓN DE HUESOS FACIALES Y DE CRÁNEO W/MCC
81201 | PH PROCEDIMIENTOS SOBRE FÉMUR Y CADERA EXCEPTO ARTICULACIÓN MAYOR
81202 | PH PROCEDIMIENTOS SOBRE FÉMUR Y CADERA EXCEPTO ARTICULACIÓN MAYOR W/CC
81203 | PH PROCEDIMIENTOS SOBRE FÉMUR Y CADERA EXCEPTO ARTICULACIÓN MAYOR W/MCC
81301 | PH PROCEDIMIENTOS SOBRE PIE
81302 | PH PROCEDIMIENTOS SOBRE PIE W/CC
81303 | PH PROCEDIMIENTOS SOBRE PIE W/MCC
81401 | PH EXCISIÓN LOCAL O EXTRACCIÓN DE DISPOSITIVO DE FIJACIÓN INTERNA
81402 | PH EXCISIÓN LOCAL O EXTRACCIÓN DE DISPOSITIVO DE FIJACIÓN INTERNA W/CC
81403 | PH EXCISIÓN LOCAL O EXTRACCIÓN DE DISPOSITIVO DE FIJACIÓN INTERNA W/MCC
81501 | PH PROCEDIMIENTOS SOBRE TEJIDOS BLANDOS
81502 | PH PROCEDIMIENTOS SOBRE TEJIDOS BLANDOS W/CC
81503 | PH PROCEDIMIENTOS SOBRE TEJIDOS BLANDOS W/MCC
81601 | PH OTROS PROCEDIMIENTOS SOBRE TEJ. CONECTIVO Y SIST. MUSCULOESQUELÉTICO
81602 | PH OTROS PROCEDIMIENTOS SOBRE TEJ. CONECTIVO Y SIST. MUSCULOESQUELÉTICO W/CC
81603 | PH OTROS PROCEDIMIENTOS SOBRE TEJ. CONECTIVO Y SIST. MUSCULOESQUELÉTICO W/MCC
81701 | PH PROCEDIMIENTOS SOBRE RODILLA Y EXTREMIDAD INFERIOR EXCEPTO PIE
81702 | PH PROCEDIMIENTOS SOBRE RODILLA Y EXTREMIDAD INFERIOR EXCEPTO PIE W/CC
81703 | PH PROCEDIMIENTOS SOBRE RODILLA Y EXTREMIDAD INFERIOR EXCEPTO PIE W/MCC
81801 | PH PROCEDIMIENTOS SOBRE EXTREMIDAD SUPERIOR
81802 | PH PROCEDIMIENTOS SOBRE EXTREMIDAD SUPERIOR W/CC
81803 | PH PROCEDIMIENTOS SOBRE EXTREMIDAD SUPERIOR W/MCC
82100 | PA PROCEDIMIENTOS DE RECONSTRUCCIÓN DE HUESOS FACIALES Y DE CRÁNEO
82210 | PA PROCEDIMIENTOS SOBRE CADERA Y FÉMUR COMPLEJOS
82220 | PA PROCEDIMIENTOS SOBRE CADERA Y FÉMUR NO COMPLEJOS
82310 | PA PROCEDIMIENTOS DE BUNIONECTOMÍA Y SOBRE OTRAS DEFORMIDADES DEDOS DEL PIE
82320 | PA OTROS PROCEDIMIENTOS SOBRE PIE
82410 | PA ARTROTOMÍA, EXCISIÓN E INCISIÓN ÓSEAS
82420 | PA EXTRACCIÓN DE DISPOSITIVOS IMPLANTADOS EN EL HUESO
82510 | PA PROCEDIMIENTOS SOBRE TEJIDOS BLANDOS COMPLEJOS
82520 | PA PROCEDIMIENTOS SOBRE TEJIDOS BLANDOS NO COMPLEJOS
82610 | PA ARTROSCOPIA
82620 | PA OTROS PROCEDIMIENTOS SOBRE HUESO Y ARTICULACIÓN
82630 | PA INCISIONES, BIOPSIAS E INJERTOS ÓSEOS
82640 | PA PROCEDIMIENTOS SOBRE CARA Y CRÁNEO COMPLEJOS
82650 | PA PROCEDIMIENTOS SOBRE CARA Y CRÁNEO NO COMPLEJOS
82710 | PA PROCEDIMIENTOS SOBRE RODILLA Y EXTREMIDAD INFERIOR COMPLEJOS
82720 | PA PROCEDIMIENTOS SOBRE RODILLA Y EXTREMIDAD INFERIOR NO COMPLEJOS
82810 | PA PROCEDIMIENTOS SOBRE HOMBRO, BRAZO Y CODO COMPLEJOS
82820 | PA PROCEDIMIENTOS SOBRE HOMBRO, BRAZO Y CODO NO COMPLEJOS
82830 | PA PROCEDIMIENTOS SOBRE MUÑECA Y MANO COMPLEJOS
82840 | PA PROCEDIMIENTOS SOBRE MUÑECA Y MANO NO COMPLEJOS
83100 | PA TRATAMIENTO MANIPULATIVO OSTEOPÁTICOS
83110 | PA PROCEDIMIENTOS MUSCULOESQUELÉTICOS DIAGNÓSTICOS Y TERAPÉUTICOS
83120 | PA PROCEDIMIENTOS DE BIOPSIA ARTICULAR Y TRACCIÓN ESQUELÉTICA
83130 | PA REDUCCIÓN CERRADA DE FRACTURAS
83140 | PA REDUCCIÓN CERRADA DE FRACTURA FACIAL
83150 | PA APLICACIÓN DE FÉRULAS Y ESCAYOLAS
83160 | PA PROCEDIMIENTOS DE TERAPIA FÍSICA Y MUSCULOESQUELÉTICOS MENORES
83170 | PA COLOCACIÓN DE DISPOSITIVO DE MIEMBRO PROTÉSICO
84101 | MH FRACTURAS DE FÉMUR
84102 | MH FRACTURAS DE FÉMUR W/CC
84103 | MH FRACTURAS DE FÉMUR W/MCC
84111 | MH FRACTURAS DE PELVIS O LUXACIÓN DE CADERA
84112 | MH FRACTURAS DE PELVIS O LUXACIÓN DE CADERA W/CC
84113 | MH FRACTURAS DE PELVIS O LUXACIÓN DE CADERA W/MCC
84121 | MH FRACTURA O LUXACIÓN EXCEPTO DE PELVIS O FÉMUR
84122 | MH FRACTURA O LUXACIÓN EXCEPTO DE PELVIS O FÉMUR W/CC
84123 | MH FRACTURA O LUXACIÓN EXCEPTO DE PELVIS O FÉMUR W/MCC
84131 | MH FRACTURAS PATOLÓGICAS Y NEOPLASIAS MUSCULOESQUELÉTICAS Y DEL TEJIDO CONECTIVO
84132 | MH FRACTURAS PATOLÓGICAS Y NEOPLASIAS MUSCULOESQUELÉTICAS Y DEL TEJIDO CONECTIVO W/CC
84133 | MH FRACTURAS PATOLÓGICAS Y NEOPLASIAS MUSCULOESQUELÉTICAS Y DEL TEJIDO CONECTIVO W/MCC
84141 | MH OSTEOMIELITIS
84142 | MH OSTEOMIELITIS W/CC
84143 | MH OSTEOMIELITIS W/MCC
84151 | MH ARTRITIS SÉPTICA
84152 | MH ARTRITIS SÉPTICA W/CC
84153 | MH ARTRITIS SÉPTICA W/MCC
84161 | MH ENFERMEDADES DEL TEJIDO CONECTIVO
84162 | MH ENFERMEDADES DEL TEJIDO CONECTIVO W/CC
84163 | MH ENFERMEDADES DEL TEJIDO CONECTIVO W/MCC
84171 | MH PROBLEMAS MÉDICOS DE LA ESPALDA
84172 | MH PROBLEMAS MÉDICOS DE LA ESPALDA W/CC
84173 | MH PROBLEMAS MÉDICOS DE LA ESPALDA W/MCC
84181 | MH OTRAS ENFERMEDADES ÓSEAS Y ARTICULARES
84182 | MH OTRAS ENFERMEDADES ÓSEAS Y ARTICULARES W/CC
84183 | MH OTRAS ENFERMEDADES ÓSEAS Y ARTICULARES W/MCC
84191 | MH COMPLICACIÓN, DISFUNCIÓN O REACCIÓN POR PROCEDIMIENTO O DISPOSITIVO ORTOPÉDICO
84192 | MH COMPLICACIÓN, DISFUNCIÓN O REACCIÓN POR PROCEDIMIENTO O DISPOSITIVO ORTOPÉDICO W/CC
84193 | MH COMPLICACIÓN, DISFUNCIÓN O REACCIÓN POR PROCEDIMIENTO O DISPOSITIVO ORTOPÉDICO W/MCC
84201 | MH ESGUINCES, SIGNOS Y SÍNTOMAS MUSCULOESQUELÉTICOS E INFLAMACIONES MENORES
84202 | MH ESGUINCES, SIGNOS Y SÍNTOMAS MUSCULOESQUELÉTICOS E INFLAMACIONES MENORES W/CC
84203 | MH ESGUINCES, SIGNOS Y SÍNTOMAS MUSCULOESQUELÉTICOS E INFLAMACIONES MENORES W/MCC
84211 | MH OTROS DIAGNÓSTICOS DEL SISTEMA MUSCULOESQUELÉTICO Y TEJIDO CONECTIVO
84212 | MH OTROS DIAGNÓSTICOS DEL SISTEMA MUSCULOESQUELÉTICO Y TEJIDO CONECTIVO W/CC
84213 | MH OTROS DIAGNÓSTICOS DEL SISTEMA MUSCULOESQUELÉTICO Y TEJIDO CONECTIVO W/MCC
91201 | PH INJERTO DE PIEL CON QUEMADURA
91202 | PH INJERTO DE PIEL CON QUEMADURA W/CC
91203 | PH INJERTO DE PIEL CON QUEMADURA W/MCC
91301 | PH INJERTO DE PIEL SIN QUEMADURA
91302 | PH INJERTO DE PIEL SIN QUEMADURA W/CC
91303 | PH INJERTO DE PIEL SIN QUEMADURA W/MCC
91401 | PH OTRAS PROCEDIMIENTOS SOBRE PIEL, TEJIDO SUBCUTÁNEO Y MAMA
91402 | PH OTRAS PROCEDIMIENTOS SOBRE PIEL, TEJIDO SUBCUTÁNEO Y MAMA W/CC
91403 | PH OTRAS PROCEDIMIENTOS SOBRE PIEL, TEJIDO SUBCUTÁNEO Y MAMA W/MCC
91501 | PH PROCEDIMIENTOS SOBRE MAMA
91502 | PH PROCEDIMIENTOS SOBRE MAMA W/CC
91503 | PH PROCEDIMIENTOS SOBRE MAMA W/MCC
92210 | PA INJERTO DE PIEL COMPLEJO CON QUEMADURA
92220 | PA INJERTO DE PIEL NO COMPLEJO CON QUEMADURA
92310 | PA INJERTO COMPLEJO DE PIEL SIN QUEMADURA
92320 | PA INJERTO DE PIEL NO COMPLEJO SIN QUEMADURA
92410 | PA OPERACIONES DE CIRUGÍA PLÁSTICA
92420 | PA OTRAS OPERACIONES DE LA PIEL Y TEJIDO SUBCUTÁNEO
92510 | PA MASTECTOMÍA
92520 | PA PROCEDIMIENTOS SOBRE MAMA COMPLEJOS EXCEPTO MASTECTOMÍA
92530 | PA PROCEDIMIENTOS SOBRE MAMA NO COMPLEJOS EXCEPTO MASTECTOMÍA
93100 | PA OTROS PROCEDIMIENTOS SOBRE MAMA NO COMPLEJOS
93110 | PA PROCEDIMIENTOS SOBRE LA PIEL COMPLEJOS
93120 | PA PROCEDIMIENTOS SOBRE LA PIEL NO COMPLEJOS
94101 | MH ENFERMEDADES MAYORES DE LA PIEL
94102 | MH ENFERMEDADES MAYORES DE LA PIEL W/CC
94103 | MH ENFERMEDADES MAYORES DE LA PIEL W/MCC
94111 | MH ENFERMEDADES MALIGNAS DE LA MAMA
94112 | MH ENFERMEDADES MALIGNAS DE LA MAMA W/CC
94113 | MH ENFERMEDADES MALIGNAS DE LA MAMA W/MCC
94121 | MH CELULITIS
94122 | MH CELULITIS W/CC
94123 | MH CELULITIS W/MCC
94131 | MH TRAUMATISMO DE PIEL, TEJIDO SUBCUTÁNEO Y MAMA
94132 | MH TRAUMATISMO DE PIEL, TEJIDO SUBCUTÁNEO Y MAMA W/CC
94133 | MH TRAUMATISMO DE PIEL, TEJIDO SUBCUTÁNEO Y MAMA W/MCC
94141 | MH OTRAS ENFERMEDADES DE PIEL Y MAMA
94142 | MH OTRAS ENFERMEDADES DE PIEL Y MAMA W/CC
94143 | MH OTRAS ENFERMEDADES DE PIEL Y MAMA W/MCC
101011 | PH PROCEDIMIENTOS SOBRE LA PITUITARIA Y LA GLÁNDULA PINEAL
101012 | PH PROCEDIMIENTOS SOBRE LA PITUITARIA Y LA GLÁNDULA PINEAL W/CC
101013 | PH PROCEDIMIENTOS SOBRE LA PITUITARIA Y LA GLÁNDULA PINEAL W/MCC
101101 | PH PROCEDIMIENTOS SOBRE LAS GLÁNDULAS SUPRARRENALES
101102 | PH PROCEDIMIENTOS SOBRE LAS GLÁNDULAS SUPRARRENALES W/CC
101103 | PH PROCEDIMIENTOS SOBRE LAS GLÁNDULAS SUPRARRENALES W/MCC
101201 | PH PROCEDIMIENTOS SOBRE TIROIDES, PARATIROIDES Y CONDUCTO TIROGLOSO
101202 | PH PROCEDIMIENTOS SOBRE TIROIDES, PARATIROIDES Y CONDUCTO TIROGLOSO W/CC
101203 | PH PROCEDIMIENTOS SOBRE TIROIDES, PARATIROIDES Y CONDUCTO TIROGLOSO W/MCC
102210 | PA PROCEDIMIENTOS SOBRE TIROIDES Y PARATIROIDES COMPLEJOS
102220 | PA PROCEDIMIENTOS SOBRE TIROIDES, PARATIROIDES Y CONDUCTO TIROGLOSO NO COMPLEJOS
103100 | PA PROCEDIMIENTOS DIAGNÓSTICOS ENDOCRINOS
104101 | MH DIABETES Y ENFERMEDADES METABÓLICAS Y NUTRICIONALES
104102 | MH DIABETES Y ENFERMEDADES METABÓLICAS Y NUTRICIONALES W/CC
104103 | MH DIABETES Y ENFERMEDADES METABÓLICAS Y NUTRICIONALES W/MCC
104111 | MH HIPOVOLEMIA Y TRASTORNOS ELECTROLÍTICOS
104112 | MH HIPOVOLEMIA Y TRASTORNOS ELECTROLÍTICOS W/CC
104113 | MH HIPOVOLEMIA Y TRASTORNOS ELECTROLÍTICOS W/MCC
104121 | MH ERRORES CONGÉNITOS DE METABOLISMO
104122 | MH ERRORES CONGÉNITOS DE METABOLISMO W/CC
104123 | MH ERRORES CONGÉNITOS DE METABOLISMO W/MCC
104131 | MH OTROS TRASTORNOS ENDOCRINOS
104132 | MH OTROS TRASTORNOS ENDOCRINOS W/CC
104133 | MH OTROS TRASTORNOS ENDOCRINOS W/MCC
111011 | PH TRASPLANTE DE RIÑÓN
111012 | PH TRASPLANTE DE RIÑÓN W/CC
111013 | PH TRASPLANTE DE RIÑÓN W/MCC
111111 | PH PROCEDIMIENTOS SOBRE VEJIGA COMPLEJOS
111112 | PH PROCEDIMIENTOS SOBRE VEJIGA COMPLEJOS W/CC
111113 | PH PROCEDIMIENTOS SOBRE VEJIGA COMPLEJOS W/MCC
111121 | PH CREACIÓN, REVISIÓN Y EXTRACCIÓN DE DISPOSITIVO DE DIÁLISIS
111122 | PH CREACIÓN, REVISIÓN Y EXTRACCIÓN DE DISPOSITIVO DE DIÁLISIS W/CC
111123 | PH CREACIÓN, REVISIÓN Y EXTRACCIÓN DE DISPOSITIVO DE DIÁLISIS W/MCC
111201 | PH OPERACIONES DEL TRACTO URINARIO SUPERIOR
111202 | PH OPERACIONES DEL TRACTO URINARIO SUPERIOR W/CC
111203 | PH OPERACIONES DEL TRACTO URINARIO SUPERIOR W/MCC
111301 | PH PROCEDIMIENTOS SOBRE TRACTO URINARIO INFERIOR Y VEJIGA
111302 | PH PROCEDIMIENTOS SOBRE TRACTO URINARIO INFERIOR Y VEJIGA W/CC
111303 | PH PROCEDIMIENTOS SOBRE TRACTO URINARIO INFERIOR Y VEJIGA W/MCC
111401 | PH PROCEDIMIENTOS URETRALES Y TRANSURETRALES
111402 | PH PROCEDIMIENTOS URETRALES Y TRANSURETRALES W/CC
111403 | PH PROCEDIMIENTOS URETRALES Y TRANSURETRALES W/MCC
112110 | PA PROCEDIMIENTOS SOBRE VEJIGA COMPLEJOS
112120 | PA CREACIÓN, REVISIÓN Y EXTRACCIÓN DE DISPOSITIVO DE DIÁLISIS
112210 | PA LITOTRICIA POR ONDA DE CHOQUE EXTRACORPÓREA
112220 | PA PROCEDIMIENTOS SOBRE RIÑÓN Y URÉTER COMPLEJOS
112230 | PA PROCEDIMIENTOS SOBRE RIÑÓN Y URÉTER MODERADAMENTE COMPLEJOS
112240 | PA PROCEDIMIENTOS SOBRE RIÑÓN Y URÉTER NO COMPLEJOS
112310 | PA PROCEDIMIENTOS SOBRE VEJIGA Y URETRA COMPLEJOS
112320 | PA PROCEDIMIENTOS SOBRE VEJIGA Y URETRA NO COMPLEJOS
112410 | PA PROCEDIMIENTOS SOBRE URETRA Y TRANSURETRALES COMPLEJOS
112420 | PA PROCEDIMIENTOS SOBRE URETRA Y TRANSURETRALES NO COMPLEJOS
113100 | PA PROCEDIMIENTOS AMBULATORIOS SOBRE RIÑÓN Y URÉTER
113110 | PA ESTUDIOS DEL FLUJO Y OTROS DIAGNÓSTICOS DEL TRACTO URINARIO
